Row No.,Sale Date,Sale Type,Digital,Customer ID,ZipCode,Shipping Method,Product,Variant,Quantity,Price,Product Price
2364,14/03/2022,,Online - Website,200,455468,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
2365,17/03/2022,,Online - Website,200,455468,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2366,17/03/2022,,Online - Website,200,455468,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
2367,17/03/2022,,Online - Website,200,455468,Standard Delivery,Whole Truffle,30,1,22.9,22.9
2368,17/03/2022,,Online - Website,200,455468,Standard Delivery,Gentile,1000,1,22.9,22.9
2369,17/03/2022,,Online - Website,200,455468,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2370,17/03/2022,,Online - Website,200,455468,Standard Delivery,Millefiori,100,1,8.9,8.9
2371,17/03/2022,,Online - Website,413,550412,Standard Delivery,Gentile,1000,1,22.9,22.9
2372,17/03/2022,,Online - Website,413,550412,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
2373,17/03/2022,,Online - Website,234,098370,Standard Delivery,Organic Bio/Olio,500,3,16.9,50.7
2374,18/03/2022,,Online - Website,234,098370,Standard Delivery,Gentile,1000,2,22.9,45.8
2375,18/03/2022,,Online - Website,234,098370,Standard Delivery,Nobile Marasca bottle,750,3,18.9,56.7
2376,18/03/2022,,Online - Website,234,098370,Standard Delivery,Millefiori,100,1,8.9,8.9
2377,18/03/2022,,Online - Website,414,275964,Standard Delivery,Nobile Fiorentina bottle,750,2,19.9,39.8
2378,21/03/2022,,Online - Website,415,570161,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
2379,23/03/2022,,Online - Website,415,570161,Standard Delivery,Truffle oil,250,1,12.9,12.9
2380,23/03/2022,,Online - Website,415,570161,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
2381,23/03/2022,,Online - Website,415,570161,Standard Delivery,Basil oil,250,1,11.9,11.9
2382,23/03/2022,,Online - Website,415,570161,Standard Delivery,Millefiori,100,1,8.9,8.9
2383,23/03/2022,,Online - Website,344,109030,Standard Delivery,Nobile,5000,1,109,109
2384,24/03/2022,,Online - Website,344,109030,Standard Delivery,Lemon oil,100,1,5.9,5.9
2385,24/03/2022,,Offline,2,534077,Standard Delivery,Colourful ceramic jar,400,8,34.9,279.2
2386,24/03/2022,,Offline,2,534077,Standard Delivery,Colourful ceramic jar,150,5,26.9,134.5
2387,24/03/2022,,Offline,2,534077,Standard Delivery,Millefiori,250,5,13.9,69.5
2388,24/03/2022,,Offline,2,534077,Standard Delivery,Acacia,250,5,13.9,69.5
2389,24/03/2022,,Offline,2,534077,Standard Delivery,Nobile Fiorentina bottle,750,6,19.9,119.4
2390,24/03/2022,,Offline,2,534077,Standard Delivery,Gentile,1000,12,22.9,274.8
2391,24/03/2022,,Offline,2,534077,Standard Delivery,Organic Bio/Olio,500,6,16.9,101.4
2392,24/03/2022,,Offline,2,534077,Standard Delivery,Truffle oil,250,24,12.9,309.6
2393,24/03/2022,,Offline,2,534077,Standard Delivery,Lemon oil,250,5,11.9,59.5
2394,24/03/2022,,Offline,2,534077,Standard Delivery,Garlic and Rosemary oil,250,5,11.9,59.5
2395,24/03/2022,,Offline,2,534077,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,36,14.9,536.4
2396,24/03/2022,,Offline,2,534077,Standard Delivery,Porcini and truffle tapenade (spread),80,36,14.9,536.4
2397,24/03/2022,,Offline,2,534077,Standard Delivery,Carpaccio Summer Truffle Slices,80,6,32.9,197.4
2398,24/03/2022,,Offline,2,534077,Standard Delivery,Whole Truffle,30,6,22.9,137.4
2399,24/03/2022,,Offline,2,534077,Standard Delivery,Tartufata Sauce (truffle sauce) ,500,3,18.9,56.7
2400,24/03/2022,,Offline,2,534077,Standard Delivery,Truffle oil,100,20,7.9,158
2401,24/03/2022,,Offline,2,534077,Standard Delivery,Chili oil,100,10,5.9,59
2402,24/03/2022,,Offline,2,534077,Standard Delivery,Basil oil,100,10,5.9,59
2403,24/03/2022,,Offline,2,534077,Standard Delivery,lemon oil,100,10,5.9,59
2404,24/03/2022,,Offline,2,534077,Standard Delivery,Garlic and Rosemary oil,100,10,5.9,59
2405,24/03/2022,,Offline,2,534077,Standard Delivery,Organic Bio/Olio,100,10,5.9,59
2406,24/03/2022,,Offline,127,267951,Standard Delivery,Nobile,5000,1,109,109
2407,28/03/2022,,Offline,127,267951,Standard Delivery,Organic Bio/Olio,100,5,5.9,29.5
2408,28/03/2022,,Offline,127,267951,Standard Delivery,Truffle oil,100,5,7.9,39.5
2409,28/03/2022,,Offline,127,267951,Standard Delivery,Carpaccio Summer Truffle Slices,80,5,32.9,164.5
2410,28/03/2022,,Offline,127,267951,Standard Delivery,Whole Truffle,30,5,22.9,114.5
2411,28/03/2022,,Offline,127,267951,Standard Delivery,Chili oil,250,3,11.9,35.7
2412,28/03/2022,,Offline,127,267951,Standard Delivery,Basil oil,250,2,11.9,23.8
2413,28/03/2022,,Offline,127,267951,Standard Delivery,lemon oil,250,3,11.9,35.7
2414,28/03/2022,,Offline,127,267951,Standard Delivery,Garlic and Rosemary oil,250,2,11.9,23.8
2415,28/03/2022,,Offline,416,534106,Standard Delivery,Truffle oil,250,9,12.9,116.1
2416,28/03/2022,,Online - Website,269,465494,Standard Delivery,Nobile,5000,1,109,109
2417,28/03/2022,,Online - Website,269,465494,Standard Delivery,Millefiori,250,1,13.9,13.9
2418,28/03/2022,,Online - Website,187,510415,Standard Delivery,Nobile Marasca bottle,750,6,18.9,113.4
2419,28/03/2022,,Online - Website,187,510415,Standard Delivery,Millefiori,100,1,8.9,8.9
2420,28/03/2022,,Offline,417,522522,Standard Delivery,Colourful ceramic jar,400,3,34.9,104.7
2421,29/03/2022,,Offline,417,522522,Standard Delivery,lemon oil,100,2,5.9,11.8
2422,29/03/2022,,Offline,417,522522,Standard Delivery,Garlic and Rosemary oil,100,2,5.9,11.8
2423,29/03/2022,,Offline,417,522522,Standard Delivery,Acacia,250,1,13.9,13.9
2424,29/03/2022,,Offline,417,522522,Standard Delivery,Millefiori,250,1,13.9,13.9
2425,29/03/2022,,Offline,417,522522,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
2426,29/03/2022,,Offline,417,522522,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
2427,29/03/2022,,Offline,417,522522,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2428,29/03/2022,,Offline,418,049829,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2429,30/03/2022,,Offline,418,049829,Standard Delivery,Truffle oil,100,1,7.9,7.9
2430,30/03/2022,,Offline,418,049829,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
2431,30/03/2022,,Offline,419,461060,Standard Delivery,Gentile,1000,1,22.9,22.9
2432,04/04/2022,,Offline,419,461060,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2433,04/04/2022,,Offline,419,461060,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
2434,04/04/2022,,Offline,419,461060,Standard Delivery,Truffle oil,250,1,12.9,12.9
2435,04/04/2022,,Offline,194,510135,Standard Delivery,Gentile,1000,3,22.9,68.7
2436,04/04/2022,,Offline,194,510135,Standard Delivery,Garlic and Rosemary oil,250,3,11.9,35.7
2437,04/04/2022,,Offline,194,510135,Standard Delivery,Truffle oil,250,3,12.9,38.7
2438,04/04/2022,,Offline,194,510135,Standard Delivery,Lemon oil,250,1,11.9,11.9
2439,04/04/2022,,Offline,194,510135,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,6,14.9,89.4
2440,04/04/2022,,Offline,194,510135,Standard Delivery,Porcini and truffle tapenade (spread),80,7,14.9,104.3
2441,04/04/2022,,Offline,194,510135,Standard Delivery,Colourful ceramic jar,150,1,26.9,26.9
2442,04/04/2022,,Offline,420,522522,Standard Delivery,Colourful ceramic jar,400,1,34.9,34.9
2443,06/04/2022,,Offline,2,534077,Standard Delivery,Lemon oil,100,10,5.9,59
2444,11/04/2022,,Offline,2,534077,Standard Delivery,Basil oil,100,10,5.9,59
2445,11/04/2022,,Offline,2,534077,Standard Delivery,Garlic and Rosemary oil,100,10,5.9,59
2446,11/04/2022,,Offline,2,534077,Standard Delivery,Organic Bio/Olio,100,10,5.9,59
2447,11/04/2022,,Offline,2,534077,Standard Delivery,Truffle oil,100,2,7.9,15.8
2448,11/04/2022,,Online - Website,421,459760,Standard Delivery,Nobile Fiorentina bottle,750,3,19.9,59.7
2449,11/04/2022,,Online - Website,422,787066,Standard Delivery,Nobile,5000,2,109,218
2450,14/04/2022,,Online - Website,422,787066,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2451,14/04/2022,,Online - Website,422,787066,Standard Delivery,Millefiori,100,1,8.9,8.9
2452,14/04/2022,,Online - Website,300,279339,Standard Delivery,Nobile,5000,1,109,109
2453,18/04/2022,,Online - Website,300,279339,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
2454,18/04/2022,,Online - Website,293,683818,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
2455,18/04/2022,,Online - Website,293,683818,Standard Delivery,Gentile,1000,1,22.9,22.9
2456,18/04/2022,,Online - Website,167,249441,Standard Delivery,Nobile,5000,1,109,109
2457,18/04/2022,,Online - Website,167,249441,Standard Delivery,Truffle oil,100,1,7.9,7.9
2458,18/04/2022,,Online - Website,423,589662,Standard Delivery,Gentile,1000,3,22.9,68.7
2459,18/04/2022,,Online - Website,423,589662,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2460,18/04/2022,,Online - Website,423,589662,Standard Delivery,Truffle oil,100,1,7.9,7.9
2461,18/04/2022,,Online - Website,424,258853,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2462,18/04/2022,,Online - Website,424,258853,Standard Delivery,Gentile,1000,1,22.9,22.9
2463,18/04/2022,,Online - Website,425,140023,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
2464,18/04/2022,,Online - Website,425,140023,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2465,18/04/2022,,Online - Website,425,140023,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
2466,18/04/2022,,Online - Website,408,298190,Standard Delivery,Truffle oil,250,2,12.9,25.8
2467,18/04/2022,,Online - Website,408,298190,Standard Delivery,Nobile Marasca bottle,750,2,18.9,37.8
2468,18/04/2022,,Online - Website,408,298190,Standard Delivery,Gentile,1000,2,22.9,45.8
2469,18/04/2022,,Online - Website,408,298190,Standard Delivery,Millefiori,100,1,8.9,8.9
2470,18/04/2022,,Online - Website,426,457908,Standard Delivery,Colourful ceramic jar,400,1,34.9,34.9
2471,20/04/2022,,Online - Website,426,457908,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2472,20/04/2022,,Online - Website,182,470767,Standard Delivery,Carpaccio Summer Truffle Slices,80,2,32.9,65.8
2473,20/04/2022,,Online - Website,182,470767,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,5,14.9,74.5
2474,20/04/2022,,Online - Website,427,342103,Standard Delivery,Gentile,1000,1,22.9,22.9
2475,21/04/2022,,Online - Website,427,342103,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
2476,21/04/2022,,Online - Website,427,342103,Standard Delivery,Truffle oil,250,1,12.9,12.9
2477,21/04/2022,,Online - Website,427,342103,Standard Delivery,Truffle oil,100,5,7.9,39.5
2478,21/04/2022,,Online - Website,427,342103,Standard Delivery,Lemon oil,100,1,5.9,5.9
2479,21/04/2022,,Online - Website,427,342103,Standard Delivery,Basil oil,100,1,5.9,5.9
2480,21/04/2022,,Online - Website,427,342103,Standard Delivery,Garlic and Rosemary oil,100,3,5.9,17.7
2481,21/04/2022,,Online - Website,427,342103,Standard Delivery,Chili oil,100,1,5.9,5.9
2482,21/04/2022,,Online - Website,427,342103,Standard Delivery,Whole Truffle,30,2,22.9,45.8
2483,21/04/2022,,Online - Website,427,342103,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,3,14.9,44.7
2484,21/04/2022,,Online - Website,427,342103,Standard Delivery,Porcini and truffle tapenade (spread),80,3,14.9,44.7
2485,21/04/2022,,Online - Website,428,528616,Standard Delivery,Gentile,1000,1,22.9,22.9
2486,25/04/2022,,Offline,429,209851,Standard Delivery,Truffle oil,250,6,12.9,77.4
2487,17/06/2022,,Offline,351,419728,Same Day Delivery,Nobile Marasca bottle,750,12,18.9,226.8
2488,17/06/2022,,Offline,351,419728,Same Day Delivery,Nobile Fiorentina bottle,750,12,19.9,238.8
2489,17/06/2022,,Offline,351,419728,Same Day Delivery,Nobile,5000,1,109,109
2490,27/04/2022,,Online - Website,379,309329,Standard Delivery,Nobile,5000,1,109,109
2491,27/04/2022,,Online - Website,379,309329,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2492,05/05/2022,,Online - Website,430,541205,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
2493,05/05/2022,,Online - Website,430,541205,Standard Delivery,Truffle oil,100,1,7.9,7.9
2494,05/05/2022,,Online - Website,430,541205,Standard Delivery,Lemon oil,100,1,5.9,5.9
2495,05/05/2022,,Online - Website,431,524450,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
2496,05/05/2022,,Online - Website,431,524450,Standard Delivery,Truffle oil,100,1,7.9,7.9
2497,05/05/2022,,Online - Website,431,524450,Standard Delivery,Lemon oil,100,1,5.9,5.9
2498,05/05/2022,,Online - Website,432,309767,Standard Delivery,Nobile,5000,1,109,109
2499,05/05/2022,,Online - Website,432,309767,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2500,10/05/2022,,Offline,348,427431,Standard Delivery,Nobile,5000,1,109,109
2501,10/05/2022,,Offline,348,427431,Standard Delivery,Lemon oil,250,8,11.9,95.2
2502,10/05/2022,,Offline,348,427431,Standard Delivery,Basil oil,250,3,11.9,35.7
2503,10/05/2022,,Offline,348,427431,Standard Delivery,Garlic and Rosemary oil,250,4,11.9,47.6
2504,10/05/2022,,Offline,433,249715,Standard Delivery,Organic Bio/Olio,100,5,5.9,29.5
2505,10/05/2022,,Offline,433,249715,Standard Delivery,Truffle oil,100,4,7.9,31.6
2506,10/05/2022,,Offline,433,249715,Standard Delivery,Lemon oil,100,4,5.9,23.6
2507,10/05/2022,,Offline,433,249715,Standard Delivery,Garlic and Rosemary oil,250,4,11.9,47.6
2508,10/05/2022,,Offline,433,249715,Standard Delivery,Chili oil,100,4,5.9,23.6
2509,10/05/2022,,Offline,433,249715,Standard Delivery,Basil oil,100,4,5.9,23.6
2510,12/05/2022,,Offline,433,249715,Standard Delivery,Nobile Fiorentina bottle,750,12,19.9,238.8
2511,12/05/2022,,Offline,433,249715,Standard Delivery,Gentile,1000,12,22.9,274.8
2512,12/05/2022,,Offline,433,249715,Standard Delivery,Organic Bio/Olio,500,12,16.9,202.8
2513,12/05/2022,,Offline,433,249715,Standard Delivery,Lemon oil,250,6,11.9,71.4
2514,12/05/2022,,Offline,433,249715,Standard Delivery,Chili oil,250,6,11.9,71.4
2515,12/05/2022,,Offline,433,249715,Standard Delivery,Basil oil,250,6,11.9,71.4
2516,12/05/2022,,Offline,433,249715,Standard Delivery,Truffle oil,250,6,12.9,77.4
2517,17/05/2022,,Online - Website,434,428789,Standard Delivery,Colourful ceramic jar,400,3,34.9,104.7
2518,17/05/2022,,Online - Website,434,428789,Standard Delivery,Carpaccio Summer Truffle Slices,80,3,32.9,98.7
2519,17/05/2022,,Online - Website,434,428789,Standard Delivery,Whole Truffle,30,5,22.9,114.5
2520,17/05/2022,,Online - Website,2,534077,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2521,17/05/2022,,Online - Website,435,249034,Standard Delivery,Millefiori,250,1,13.9,13.9
2522,17/05/2022,,Online - Website,435,249034,Standard Delivery,Acacia,250,1,13.9,13.9
2523,17/05/2022,,Online - Website,342,544630,Standard Delivery,Nobile Marasca bottle,750,2,18.9,37.8
2524,17/05/2022,,Online - Website,342,544630,Standard Delivery,Truffle oil,250,1,12.9,12.9
2525,17/05/2022,,Online - Website,342,544630,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2526,20/05/2022,,Offline,433,249715,Standard Delivery,Basil oil,250,2,11.9,23.8
2527,20/05/2022,,Offline,433,249715,Standard Delivery,Truffle oil,250,2,12.9,25.8
2528,20/05/2022,,Offline,433,249715,Standard Delivery,Chili oil,250,2,11.9,23.8
2529,20/05/2022,,Offline,433,249715,Standard Delivery,Lemon oil,250,2,11.9,23.8
2530,30/05/2022,,Offline,407,209851,Standard Delivery,Truffle oil,250,10,12.9,129
2531,02/06/2022,,Offline,1,437080,Standard Delivery,Tartufata Sauce (truffle sauce) ,500,10,18.9,189
2532,02/06/2022,,Offline,1,437080,Standard Delivery,Nobile Marasca bottle,750,6,18.9,113.4
2533,02/06/2022,,Offline,1,437080,Standard Delivery,Nobile Fiorentina bottle,750,6,19.9,119.4
2534,02/06/2022,,Online - Website,436,160007,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
2535,02/06/2022,,Online - Website,436,160007,Standard Delivery,Gentile,1000,1,22.9,22.9
2536,03/06/2022,,Online - Website,437,267954,Standard Delivery,Nobile,5000,1,109,109
2537,03/06/2022,,Online - Website,437,267954,Standard Delivery,Truffle oil,100,1,7.9,7.9
2538,06/06/2022,,Offline,438,349584,Standard Delivery,Colourful ceramic jar,150,1,26.9,26.9
2539,06/06/2022,,Offline,438,349584,Standard Delivery,Ceramic Jar (Bio/olio),250,1,29.9,29.9
2540,07/06/2022,,Offline,121,536179,Standard Delivery,Lemon oil,250,1,11.9,11.9
2541,07/06/2022,,Offline,121,536179,Standard Delivery,Garlic and Rosemary oil,250,5,11.9,59.5
2542,10/06/2022,,Online - Website,105,286763,Standard Delivery,Nobile,5000,1,109,109
2543,10/06/2022,,Online - Website,105,286763,Standard Delivery,Lemon oil,250,1,11.9,11.9
2544,16/06/2022,,Offline,439,209851,Standard Delivery,Truffle oil,250,6,12.9,77.4
2545,16/06/2022,,Online - Website,440,570128,Standard Delivery,Millefiori,250,8,13.9,111.2
2546,16/06/2022,,Online - Website,369,249018,Standard Delivery,Nobile,5000,1,109,109
2547,16/06/2022,,Online - Website,369,249018,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
2548,20/06/2022,,Online - Website,441,589662,Standard Delivery,Gentile,1000,4,22.9,91.6
2549,20/06/2022,,Online - Website,104,457398,Standard Delivery,Gentile,1000,1,22.9,22.9
2550,20/06/2022,,Online - Website,104,457398,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
2551,20/06/2022,,Online - Website,104,457398,Standard Delivery,Lemon oil,250,1,11.9,11.9
2552,20/06/2022,,Online - Website,104,457398,Standard Delivery,Basil oil,250,1,11.9,11.9
2553,20/06/2022,,Online - Website,442,456815,Standard Delivery,Nobile,5000,1,109,109
2554,20/06/2022,,Online - Website,442,456815,Standard Delivery,Lemon oil,100,1,5.9,5.9
2555,21/06/2022,,Offline,1,437080,Standard Delivery,Nobile Marasca bottle,750,12,18.9,226.8
2556,21/06/2022,,Offline,1,437080,Standard Delivery,Nobile Fiorentina bottle,750,12,19.9,238.8
2557,21/06/2022,,Offline,1,437080,Standard Delivery,Nobile,5000,1,109,109
2558,21/06/2022,,Offline,443,49436,Standard Delivery,Organic Bio/Olio,100,90,5.9,531
2559,22/06/2022,,Online - Website,2,534077,Standard Delivery,Truffle oil,250,1,12.9,12.9
2560,22/06/2022,,Online - Website,2,534077,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
2561,28/06/2022,,Online - Website,77,520232,Standard Delivery,Nobile,5000,1,109,109
2562,28/06/2022,,Online - Website,89,229239,Standard Delivery,Millefiori,250,1,13.9,13.9
2563,28/06/2022,,Online - Website,89,229239,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
2564,28/06/2022,,Online - Website,89,229239,Standard Delivery,Acacia,250,1,13.9,13.9
2565,30/06/2022,,Online - Website,402,80019,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
2566,30/06/2022,,Online - Website,402,80019,Standard Delivery,Gentile,1000,2,22.9,45.8
2567,30/06/2022,,Online - Website,402,80019,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2568,30/06/2022,,Online - Website,402,80019,Standard Delivery,Acacia,250,1,13.9,13.9
2569,01/07/2022,,Online - Website,78,608535,Standard Delivery,Nobile,5000,1,109,109
2570,01/07/2022,,Online - Website,444,98620,Standard Delivery,Nobile,5000,2,109,218
2571,01/07/2022,,Online - Website,444,98620,Standard Delivery,Acacia,100,1,8.9,8.9
2572,08/07/2022,,Online - Website,445,169767,Standard Delivery,Nobile Marasca bottle,750,2,18.9,37.8
2573,08/07/2022,,Online - Website,445,169767,Standard Delivery,Truffle oil,250,4,12.9,51.6
2574,08/07/2022,,Online - Website,445,169767,Standard Delivery,Basil oil,250,1,11.9,11.9
2575,12/07/2022,,Online - Website,438,349584,Standard Delivery,Colourful ceramic jar,150,4,26.9,107.6
2576,12/07/2022,,Online - Website,445,169767,Standard Delivery,Nobile Marasca bottle,750,2,18.9,37.8
2577,12/07/2022,,Online - Website,445,169767,Standard Delivery,Truffle oil,250,4,12.9,51.6
2578,12/07/2022,,Online - Website,445,169767,Standard Delivery,Basil oil,250,1,11.9,11.9
2579,12/07/2022,,Online - Website,446,579599,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
2580,15/07/2022,,Online - Website,447,381002,Standard Delivery,Nobile Fiorentina bottle,750,6,19.9,119.4
2581,25/07/2022,,Online - Website,448,120605,Standard Delivery,Fiorentini,50,1,5.9,5.9
